t,yr,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,d_IM_a,d_IM_b,d_shootP,d_litterP,d_ROP_a,d_LOP_a,d_PIP_a,d_DIP_a,d_rootP,d_ROP_b,d_LOP_b,d_PIP_b,d_DIP_b,r_sed_IM,r_sed_OM,r_diffus,r_decay_litter,r_decay_labile,r_decay_refrac,r_mort_shoot,r_mort_root,r_adsorp,r_assim,shootM,rootM,BM,litterM,OM_a,OM_b,TM_a,TM_b,TP,H_b,Z_a,Z_w,H_w,H_a,LOI_a,LOI_b,BD_b,PD_a,PD_b,phi_a,phi_b,V_pore_a,V_pore_b,V_w_b,V_w_a,V_w,d_V_w,TW,Q_ET,Q_precip,Q_ground,Q_in,Q_out
0.4294609,0.0011758,0.00156861,29038.63,0.001308923,2.728364e-07,3.215341e-07,1.283444e-06,5.11367e-06,0.02440692,1.000892,7.252481,0.007562818,7.250897,0.04901823,0.003530716,0.0001976616,0.003086711,1.28608e-06,7.421594e-07,2.956057e-06,1.151013e-05,0.04138539,0.002102521,0.0001970998,0.0007139354,-0.03178934,-0.01593414,0.1260106,0.01069181,0.8491245,0.009846011,0.009846011,0,0.0009846011,0.0009846011,-0.3397261,0.00616244,1.308923,1000.892,1002.2,0.0002728364,1.3108,8260.935,1.312369,37299.56,15.58657,0.1117797,0.01177974,0.5109935,0.4992138,-0.01177974,0.9988047,0.2214754,333688,2048930,2048930,1,0.8371404,-0.01177974,0.09357534,0.09357534,0.4992138,0.5927891,0.002742005,19.77063,0.006626804,0.001854412,0,0.0004992138,0.005004849
0.4294609,0.0011758,0.00156861,29038.63,0.001308923,2.728364e-07,3.215341e-07,1.283444e-06,5.11367e-06,0.02440874,1.000892,7.252481,0.007562818,7.250898,0.04901547,0.003530716,0.0001976616,0.003086711,1.28608e-06,7.421594e-07,2.956057e-06,1.151013e-05,0.04138011,0.002102521,0.0001970998,0.0007139354,-0.03179421,-0.015924,0.1260106,0.01069181,0.8490651,0.009846011,0.009846011,0,0.0009846011,0.0009846011,-0.3397781,0.00616244,1.308923,1000.892,1002.2,0.0002728364,1.3108,8260.935,1.312369,37299.56,15.58657,0.1117797,0.01177974,0.5109935,0.4992138,-0.01177974,0.9988047,0.2214754,333688,2048930,2048930,1,0.8371404,-0.01177974,0.09357534,0.09357534,0.4992138,0.5927891,0.002742005,19.77063,0.006626804,0.001854412,0,0.0004992138,0.005004849
0.5044506,0.001381111,0.001831776,29038.63,0.001540908,3.780428e-07,3.770957e-07,1.504664e-06,5.97159e-06,0.02741908,1.00105,7.252495,0.007616462,7.248445,0.04797999,0.00348799,0.0002311434,0.003100434,1.520299e-06,7.396733e-07,2.943891e-06,1.137085e-05,0.03898331,0.002111869,0.0001980227,0.0007167601,-0.03354846,-0.01185134,0.1261854,0.01070664,0.8185071,0.009890516,0.009890516,0,0.0009890516,0.0009890516,-0.3585168,0.006187887,1.540908,1001.05,1002.591,0.0003780428,1.543168,8261.161,1.545,37299.79,15.58655,0.1117824,0.01178241,0.5103049,0.4985225,-0.01178241,0.9988144,0.2214801,333682.1,2048920,2048920,1,0.8371425,-0.01178241,0.0935778,0.0935778,0.4985225,0.5921003,0.004830512,19.83729,0.006562431,0.002178218,0,0.0004985225,0.005384543
0.5044506,0.001381111,0.001831776,29038.63,0.001540908,3.780428e-07,3.770957e-07,1.504664e-06,5.97159e-06,0.02741757,1.00105,7.252495,0.007616462,7.248444,0.04798207,0.00348799,0.0002311434,0.003100434,1.520299e-06,7.396733e-07,2.943891e-06,1.137085e-05,0.03898718,0.002111869,0.0001980227,0.0007167601,-0.03354482,-0.01185883,0.1261854,0.01070664,0.8185521,0.009890516,0.009890516,0,0.0009890516,0.0009890516,-0.3584779,0.006187887,1.540908,1001.05,1002.591,0.0003780428,1.543168,8261.161,1.545,37299.79,15.58655,0.1117824,0.01178241,0.5103049,0.4985225,-0.01178241,0.9988144,0.2214801,333682.1,2048920,2048920,1,0.8371425,-0.01178241,0.0935778,0.0935778,0.4985225,0.5921003,0.004830512,19.83729,0.006562431,0.002178218,0,0.0004985225,0.005384543
0.5794403,0.001586421,0.002091736,29038.63,0.001773925,5.009233e-07,4.324677e-07,1.724959e-06,6.819058e-06,0.03027419,1.001208,7.25251,0.007670318,7.245881,0.04720479,0.003445201,0.000264313,0.003114217,1.757457e-06,7.371027e-07,2.931382e-06,1.123136e-05,0.03711108,0.002121257,0.0001989502,0.0007195944,-0.03484457,-0.008764451,0.1263606,0.01072151,0.7934392,0.009935223,0.009935223,0,0.0009935223,0.0009935223,-0.3723587,0.006213429,1.773925,1001.208,1002.982,0.0005009233,1.776584,8261.389,1.778675,37300.02,15.58653,0.1117851,0.01178508,0.5096163,0.4978312,-0.01178508,0.998824,0.2214849,333676.1,2048911,2048911,1,0.8371446,-0.01178508,0.09358028,0.09358028,0.4978312,0.5914115,0.006919019,19.90395,0.006498057,0.002502023,0,0.0004978312,0.005764238
0.5794403,0.001586421,0.002091736,29038.63,0.001773925,5.009233e-07,4.324677e-07,1.724959e-06,6.819058e-06,0.03026827,1.001208,7.25251,0.007670318,7.245878,0.04721367,0.003445201,0.000264313,0.003114217,1.757457e-06,7.371027e-07,2.931382e-06,1.123136e-05,0.03712722,0.002121257,0.0001989502,0.0007195944,-0.03482896,-0.008796134,0.1263606,0.01072151,0.7936303,0.009935223,0.009935223,0,0.0009935223,0.0009935223,-0.3721918,0.006213429,1.773925,1001.208,1002.982,0.0005009233,1.776584,8261.389,1.778675,37300.02,15.58653,0.1117851,0.01178508,0.5096163,0.4978312,-0.01178508,0.998824,0.2214849,333676.1,2048911,2048911,1,0.8371446,-0.01178508,0.09358028,0.09358028,0.4978312,0.5914115,0.006919019,19.90395,0.006498057,0.002502023,0,0.0004978312,0.005764238
0.65443,0.001791732,0.002348484,29038.63,0.002007978,6.416994e-07,4.876438e-07,1.944302e-06,7.656058e-06,0.03299659,1.001368,7.252525,0.007724387,7.24323,0.04664284,0.003402357,0.0002971685,0.00312806,1.997584e-06,7.344477e-07,2.918531e-06,1.109168e-05,0.03564933,0.002130686,0.0001998821,0.0007224381,-0.03576539,-0.00646633,0.1265363,0.01073641,0.772887,0.009980131,0.009980131,0,0.0009980131,0.0009980131,-0.3821896,0.006239067,2.007978,1001.368,1003.376,0.0006416994,2.011052,8261.617,2.0134,37300.24,15.58651,0.1117878,0.01178777,0.5089276,0.4971399,-0.01178777,0.9988336,0.2214896,333670.2,2048901,2048901,1,0.8371467,-0.01178777,0.09358277,0.09358277,0.4971399,0.5907226,0.009007526,19.9706,0.006433684,0.002825829,0,0.0004971399,0.006143932
0.65443,0.001791732,0.002348484,29038.63,0.002007978,6.416994e-07,4.876438e-07,1.944302e-06,7.656058e-06,0.03299539,1.001368,7.252525,0.007724387,7.243229,0.04664453,0.003402357,0.0002971685,0.00312806,1.997584e-06,7.344477e-07,2.918531e-06,1.109168e-05,0.03565235,0.002130686,0.0001998821,0.0007224381,-0.03576243,-0.006472284,0.1265363,0.01073641,0.7729234,0.009980131,0.009980131,0,0.0009980131,0.0009980131,-0.382158,0.006239067,2.007978,1001.368,1003.376,0.0006416994,2.011052,8261.617,2.0134,37300.24,15.58651,0.1117878,0.01178777,0.5089276,0.4971399,-0.01178777,0.9988336,0.2214896,333670.2,2048901,2048901,1,0.8371467,-0.01178777,0.09358277,0.09358277,0.4971399,0.5907226,0.009007526,19.9706,0.006433684,0.002825829,0,0.0004971399,0.006143932
0.7294197,0.001997042,0.002602018,29038.63,0.002243071,8.005947e-07,5.426176e-07,2.16267e-06,8.482578e-06,0.0356234,1.001528,7.25254,0.007778669,7.240522,0.04622755,0.003359464,0.0003297082,0.003141964,2.240707e-06,7.317087e-07,2.90534e-06,1.095185e-05,0.03446184,0.002140157,0.0002008186,0.0007252914,-0.03642818,-0.004703669,0.1267125,0.01075137,0.7554474,0.01002524,0.01002524,0,0.001002524,0.001002524,-0.3892628,0.006264801,2.243071,1001.528,1003.771,0.0008005947,2.246577,8261.847,2.249179,37300.47,15.58647,0.1117905,0.01179047,0.508239,0.4964486,-0.01179047,0.9988431,0.2214944,333664.2,2048890,2048890,1,0.8371489,-0.01179047,0.09358527,0.09358527,0.4964486,0.5900338,0.01109603,20.03726,0.006369311,0.003149634,0,0.0004964486,0.006523627
0.7294197,0.001997042,0.002602018,29038.63,0.002243071,8.005947e-07,5.426176e-07,2.16267e-06,8.482578e-06,0.03562284,1.001528,7.25254,0.007778669,7.240521,0.04622838,0.003359464,0.0003297082,0.003141964,2.240707e-06,7.317087e-07,2.90534e-06,1.095185e-05,0.0344633,0.002140157,0.0002008186,0.0007252914,-0.03642673,-0.004706583,0.1267125,0.01075137,0.7554653,0.01002524,0.01002524,0,0.001002524,0.001002524,-0.3892472,0.006264801,2.243071,1001.528,1003.771,0.0008005947,2.246577,8261.847,2.249179,37300.47,15.58647,0.1117905,0.01179047,0.508239,0.4964486,-0.01179047,0.9988431,0.2214944,333664.2,2048890,2048890,1,0.8371489,-0.01179047,0.09358527,0.09358527,0.4964486,0.5900338,0.01109603,20.03726,0.006369311,0.003149634,0,0.0004964486,0.006523627
0.8044094,0.002202353,0.002852333,29038.63,0.002479209,9.778349e-07,5.973829e-07,2.380035e-06,9.298607e-06,0.03817009,1.001689,7.252555,0.007833166,7.237772,0.04592704,0.003316531,0.0003619303,0.003155928,2.486855e-06,7.288858e-07,2.891809e-06,1.081189e-05,0.033483,0.002149668,0.0002017597,0.0007281543,-0.03688914,-0.003354695,0.1268892,0.01076636,0.7404581,0.01007056,0.01007056,0,0.001007056,0.001007056,-0.3941788,0.006290631,2.479209,1001.689,1004.168,0.0009778349,2.483165,8262.077,2.486017,37300.7,15.58644,0.1117932,0.01179318,0.5075504,0.4957573,-0.01179318,0.9988526,0.2214992,333658.1,2048880,2048880,1,0.837151,-0.01179318,0.09358777,0.09358777,0.4957573,0.589345,0.01318454,20.10392,0.006304937,0.00347344,0,0.0004957573,0.006903321
0.8044094,0.002202353,0.002852333,29038.63,0.002479209,9.778349e-07,5.973829e-07,2.380035e-06,9.298607e-06,0.0381694,1.001689,7.252555,0.007833166,7.237771,0.04592826,0.003316531,0.0003619303,0.003155928,2.486855e-06,7.288858e-07,2.891809e-06,1.081189e-05,0.03348509,0.002149668,0.0002017597,0.0007281543,-0.036887,-0.003358924,0.1268892,0.01076636,0.7404839,0.01007056,0.01007056,0,0.001007056,0.001007056,-0.3941559,0.006290631,2.479209,1001.689,1004.168,0.0009778349,2.483165,8262.077,2.486017,37300.7,15.58644,0.1117932,0.01179318,0.5075504,0.4957573,-0.01179318,0.9988526,0.2214992,333658.1,2048880,2048880,1,0.837151,-0.01179318,0.09358777,0.09358777,0.4957573,0.589345,0.01318454,20.10392,0.006304937,0.00347344,0,0.0004957573,0.006903321
0.9007957,0.002466244,0.00316934,29038.63,0.002784266,1.232956e-06,6.674578e-07,2.657908e-06,1.033205e-05,0.04134559,1.001897,7.252575,0.007903528,7.234196,0.0456695,0.003261301,0.0004028772,0.003173967,2.807723e-06,7.251349e-07,2.873924e-06,1.063184e-05,0.03245283,0.002161955,0.000202976,0.0007318482,-0.0372554,-0.002079719,0.1271171,0.01078569,0.7239606,0.0101291,0.0101291,0,0.00101291,0.00101291,-0.3980801,0.006323972,2.784266,1001.897,1004.681,0.001232956,2.788824,8262.375,2.791994,37301,15.58639,0.1117967,0.01179668,0.5066654,0.4948687,-0.01179668,0.9988648,0.2215054,333650.3,2048867,2048867,1,0.8371538,-0.01179668,0.09359102,0.09359102,0.4948687,0.5884597,0.01586895,20.1896,0.006222197,0.003889636,0,0.0004948687,0.007391353
0.9007957,0.002466244,0.00316934,29038.63,0.002784266,1.232956e-06,6.674578e-07,2.657908e-06,1.033205e-05,0.04134548,1.001897,7.252575,0.007903528,7.234196,0.04566954,0.003261301,0.0004028772,0.003173967,2.807723e-06,7.251349e-07,2.873924e-06,1.063184e-05,0.03245291,0.002161955,0.000202976,0.0007318482,-0.03725534,-0.002079854,0.1271171,0.01078569,0.7239617,0.0101291,0.0101291,0,0.00101291,0.00101291,-0.3980794,0.006323972,2.784266,1001.897,1004.681,0.001232956,2.788824,8262.375,2.791994,37301,15.58639,0.1117967,0.01179668,0.5066654,0.4948687,-0.01179668,0.9988648,0.2215054,333650.3,2048867,2048867,1,0.8371538,-0.01179668,0.09359102,0.09359102,0.4948687,0.5884597,0.01586895,20.1896,0.006222197,0.003889636,0,0.0004948687,0.007391353
0.9971819,0.002730135,0.003481021,29038.63,0.003091066,1.519251e-06,7.371646e-07,2.934031e-06,1.134813e-05,0.04443105,1.002105,7.252594,0.007974246,7.230595,0.04551594,0.003206033,0.0004432931,0.003192106,3.133697e-06,7.212467e-07,2.855486e-06,1.045167e-05,0.03160265,0.002174311,0.0002041999,0.0007355579,-0.03743912,-0.00117263,0.1273457,0.01080509,0.7097277,0.01018799,0.01018799,0,0.001018799,0.001018799,-0.4000305,0.006357474,3.091066,1002.105,1005.197,0.001519251,3.096257,8262.674,3.099738,37301.3,15.58632,0.1118002,0.01180021,0.5057803,0.4939801,-0.01180021,0.998877,0.2215117,333642.5,2048854,2048854,1,0.8371565,-0.01180021,0.09359427,0.09359427,0.4939801,0.5875744,0.01855337,20.27527,0.006139456,0.004305832,0,0.0004939801,0.007879384
0.9971819,0.002730135,0.003481021,29038.63,0.003091066,1.519251e-06,7.371646e-07,2.934031e-06,1.134813e-05,0.04443137,1.002105,7.252594,0.007974246,7.230595,0.04551518,0.003206033,0.0004432931,0.003192106,3.133697e-06,7.212467e-07,2.855486e-06,1.045167e-05,0.03160139,0.002174311,0.0002041999,0.0007355579,-0.03744047,-0.001170025,0.1273457,0.01080509,0.709712,0.01018799,0.01018799,0,0.001018799,0.001018799,-0.4000449,0.006357474,3.091066,1002.105,1005.197,0.001519251,3.096257,8262.674,3.099738,37301.3,15.58632,0.1118002,0.01180021,0.5057803,0.4939801,-0.01180021,0.998877,0.2215117,333642.5,2048854,2048854,1,0.8371565,-0.01180021,0.09359427,0.09359427,0.4939801,0.5875744,0.01855337,20.27527,0.006139456,0.004305832,0,0.0004939801,0.007879384
1.093568,0.002994026,0.003787374,29038.63,0.00339962,1.837213e-06,8.0649e-07,3.20835e-06,1.234684e-05,0.04744068,1.002316,7.252614,0.008045323,7.226982,0.04543696,0.01461874,0.0004806349,0.003228464,3.484391e-06,3.010479e-06,1.20093e-05,4.76571e-05,0.03106744,0.002199076,0.0002065907,0.000743455,-0.03749211,-0.0006138177,0.1269045,0.01076766,0.6982524,0.01030505,0.01030505,0,0.001030505,0.001030505,-0.4005839,0.006427201,3.39962,1002.316,1005.715,0.001837213,3.405472,8262.975,3.409259,37301.6,15.58625,0.1118037,0.01180375,0.5075013,0.4956975,-0.01180375,0.9988891,0.221518,333634.6,2048841,2048841,1,0.8371593,-0.01180375,0.09359755,0.09359755,0.4956975,0.5892951,0.0169313,20.44412,0.006152403,0.004722027,0,0.002020588,0.00720302
1.093568,0.002994026,0.004201883,29038.63,0.003400274,1.83792e-06,8.893794e-07,3.539899e-06,1.369814e-05,0.04744843,1.002316,7.252614,0.008045474,7.226983,0.04543208,0.01456012,0.000533238,0.003228463,3.485059e-06,3.008382e-06,1.19975e-05,4.746598e-05,0.03105841,0.002199076,0.0002065916,0.0007434574,-0.0375005,-0.0005963305,0.1269045,0.01076766,0.6981309,0.01030505,0.01030505,0,0.001030505,0.001030505,-0.4006754,0.006427194,3.400274,1002.316,1005.716,0.00183792,3.406542,8262.976,3.410744,37301.6,15.58626,0.1118038,0.01180375,0.5075013,0.4956975,-0.01180375,0.998768,0.221518,333634.6,2048841,2048841,1,0.8371593,-0.01180375,0.09359756,0.09359756,0.4956975,0.5892951,0.0169313,20.44412,0.006152403,0.004722027,0,0.002020588,0.00720302
1.082204,0.002962913,0.003751531,29038.63,0.003363149,1.798061e-06,7.983366e-07,3.176102e-06,1.222999e-05,0.04708976,1.002291,7.252612,0.008036925,7.227409,0.04544246,0.01323233,0.0004762897,0.003224092,3.442503e-06,2.732419e-06,1.089743e-05,4.313741e-05,0.03112254,0.002196098,0.0002063032,0.0007425049,-0.03749254,-0.0006658187,0.1269587,0.01077226,0.6995113,0.01029097,0.01029097,0,0.001029097,0.001029097,-0.40059,0.006418813,3.363149,1002.291,1005.654,0.001798061,3.368921,8262.94,3.372673,37301.57,15.58626,0.1118033,0.01180333,0.5072891,0.4954858,-0.01180333,0.9988877,0.2215172,333635.6,2048843,2048843,1,0.837159,-0.01180333,0.09359716,0.09359716,0.4954858,0.5890829,0.01713784,20.42392,0.006150536,0.004672957,0,0.001835173,0.0072869
1.082204,0.002962913,0.00410845,29038.63,0.003363712,1.798663e-06,8.697096e-07,3.461587e-06,1.339355e-05,0.04709597,1.002291,7.252612,0.008037054,7.227409,0.0454391,0.01318177,0.0005216036,0.003224091,3.443076e-06,2.7306e-06,1.088722e-05,4.297258e-05,0.03111617,0.002196098,0.000206304,0.0007425069,-0.03749827,-0.0006536466,0.1269587,0.01077226,0.6994245,0.01029097,0.01029097,0,0.001029097,0.001029097,-0.4006529,0.006418807,3.363712,1002.291,1005.655,0.001798663,3.369842,8262.94,3.373951,37301.57,15.58627,0.1118033,0.01180334,0.5072891,0.4954858,-0.01180334,0.9987823,0.2215172,333635.5,2048843,2048843,1,0.837159,-0.01180334,0.09359717,0.09359717,0.4954858,0.5890829,0.01713784,20.42392,0.006150536,0.004672957,0,0.001835173,0.0072869
1.014186,0.002776691,0.003535455,29038.63,0.003145373,1.57303e-06,7.49423e-07,2.982558e-06,1.152558e-05,0.0449675,1.002142,7.252598,0.00798676,7.229959,0.04549654,0.004934882,0.0004500079,0.003198044,3.194464e-06,1.068217e-06,4.242827e-06,1.608772e-05,0.03149321,0.002178356,0.0002045911,0.0007368423,-0.03745805,-0.001052461,0.1272843,0.01079988,0.7075482,0.01020712,0.01020712,0,0.001020712,0.001020712,-0.4002306,0.006368832,3.145373,1002.142,1005.288,0.00157303,3.150678,8262.727,3.154214,37301.35,15.58631,0.1118008,0.01180083,0.5060193,0.4942185,-0.01180083,0.9988791,0.2215128,333641.1,2048852,2048852,1,0.837157,-0.01180083,0.09359485,0.09359485,0.4942185,0.5878133,0.01837403,20.303,0.006139367,0.004379257,0,0.0007254146,0.007788943
1.014186,0.002776691,0.003550237,29038.63,0.003145397,1.573054e-06,7.52379e-07,2.994382e-06,1.157377e-05,0.04496776,1.002142,7.252598,0.007986765,7.229959,0.04549638,0.004932768,0.0004518894,0.003198044,3.194488e-06,1.068139e-06,4.242393e-06,1.608082e-05,0.03149291,0.002178356,0.0002045911,0.0007368424,-0.03745834,-0.001051873,0.1272843,0.01079988,0.7075441,0.01020712,0.01020712,0,0.001020712,0.001020712,-0.4002336,0.006368832,3.145397,1002.142,1005.288,0.001573054,3.150716,8262.727,3.154267,37301.35,15.58631,0.1118008,0.01180083,0.5060193,0.4942185,-0.01180083,0.9988745,0.2215128,333641.1,2048852,2048852,1,0.837157,-0.01180083,0.09359485,0.09359485,0.4942185,0.5878133,0.01837403,20.303,0.006139367,0.004379257,0,0.0007254146,0.007788943
0.9971819,0.002730135,0.003481021,29038.63,0.003091066,1.519251e-06,7.371646e-07,2.934031e-06,1.134813e-05,0.04443132,1.002105,7.252594,0.007974246,7.230595,0.04551527,0.003206033,0.0004432931,0.003192106,3.133697e-06,7.212467e-07,2.855486e-06,1.045167e-05,0.03160155,0.002174311,0.0002041999,0.0007355579,-0.0374403,-0.001170347,0.1273457,0.01080509,0.709714,0.01018799,0.01018799,0,0.001018799,0.001018799,-0.4000431,0.006357474,3.091066,1002.105,1005.197,0.001519251,3.096257,8262.674,3.099738,37301.3,15.58632,0.1118002,0.01180021,0.5057803,0.4939801,-0.01180021,0.998877,0.2215117,333642.5,2048854,2048854,1,0.8371565,-0.01180021,0.09359427,0.09359427,0.4939801,0.5875744,0.01855337,20.27527,0.006139456,0.004305832,0,0.0004939801,0.007879384
0.9988824,0.002734791,0.003486473,29038.63,0.003096494,1.52458e-06,7.38391e-07,2.938886e-06,1.13659e-05,0.04448506,1.002109,7.252595,0.007975497,7.230532,0.04551328,0.003205057,0.0004440014,0.003192427,3.139494e-06,7.211769e-07,2.855156e-06,1.044849e-05,0.03158777,0.00217453,0.0002042216,0.0007356235,-0.03744228,-0.001156878,0.1273497,0.01080543,0.7094787,0.01018903,0.01018903,0,0.001018903,0.001018903,-0.4000641,0.006358066,3.096494,1002.109,1005.206,0.00152458,3.101696,8262.679,3.105183,37301.31,15.58632,0.1118003,0.01180027,0.5057647,0.4939645,-0.01180027,0.9988772,0.2215118,333642.4,2048854,2048854,1,0.8371566,-0.01180027,0.09359433,0.09359433,0.4939645,0.5875588,0.01860073,20.27678,0.006137996,0.004313174,0,0.0004939645,0.007887994
0.9988824,0.002734791,0.003486471,29038.63,0.003096495,1.524589e-06,7.383909e-07,2.938886e-06,1.13659e-05,0.04448503,1.002109,7.252595,0.007975497,7.230532,0.0455133,0.003205058,0.0004440012,0.003192427,3.139495e-06,7.211769e-07,2.855156e-06,1.044849e-05,0.03158781,0.00217453,0.0002042216,0.0007356235,-0.03744224,-0.001156958,0.1273497,0.01080543,0.7094792,0.01018903,0.01018903,0,0.001018903,0.001018903,-0.4000636,0.006358066,3.096495,1002.109,1005.206,0.001524589,3.101697,8262.679,3.105183,37301.31,15.58632,0.1118003,0.01180027,0.5057647,0.4939645,-0.01180027,0.9988772,0.2215118,333642.4,2048854,2048854,1,0.8371566,-0.01180027,0.09359433,0.09359433,0.4939645,0.5875588,0.01860073,20.27678,0.006137996,0.004313174,0,0.0004939645,0.007887994
1.000583,0.002739446,0.003491921,29038.63,0.003101923,1.529928e-06,7.396172e-07,2.943741e-06,1.138366e-05,0.04453875,1.002113,7.252595,0.007976748,7.230468,0.04551134,0.003275506,0.0004446948,0.00319286,3.145403e-06,7.353897e-07,2.911955e-06,1.067815e-05,0.0315752,0.002174825,0.0002042504,0.0007357148,-0.03744418,-0.001144088,0.1273496,0.01080542,0.7092511,0.01019043,0.01019043,0,0.001019043,0.001019043,-0.4000841,0.006358882,3.101923,1002.113,1005.215,0.001529928,3.107137,8262.685,3.110628,37301.31,15.58632,0.1118003,0.01180033,0.5057653,0.493965,-0.01180033,0.9988774,0.2215119,333642.2,2048854,2048854,1,0.8371566,-0.01180033,0.09359439,0.09359439,0.493965,0.5875594,0.01862126,20.27881,0.006137133,0.004320517,0,0.0005034629,0.007889351
1.000583,0.002739446,0.003492041,29038.63,0.003101924,1.529938e-06,7.396414e-07,2.943837e-06,1.138405e-05,0.04453872,1.002113,7.252595,0.007976748,7.230468,0.04551136,0.003275489,0.0004447101,0.00319286,3.145404e-06,7.353891e-07,2.911952e-06,1.067809e-05,0.03157523,0.002174825,0.0002042504,0.0007357148,-0.03744414,-0.001144165,0.1273496,0.01080542,0.7092516,0.01019043,0.01019043,0,0.001019043,0.001019043,-0.4000837,0.006358882,3.101924,1002.113,1005.215,0.001529938,3.107137,8262.685,3.110629,37301.31,15.58632,0.1118003,0.01180033,0.5057653,0.493965,-0.01180033,0.9988774,0.2215119,333642.2,2048854,2048854,1,0.8371566,-0.01180033,0.09359439,0.09359439,0.493965,0.5875594,0.01862126,20.27881,0.006137133,0.004320517,0,0.0005034629,0.007889351
1.002283,0.002744102,0.003497611,29038.63,0.003107353,1.535287e-06,7.408919e-07,2.948789e-06,1.140221e-05,0.04459242,1.002117,7.252595,0.007977999,7.230404,0.04550941,0.003482891,0.0004453908,0.003193508,3.151527e-06,7.769916e-07,3.078306e-06,1.135422e-05,0.0315648,0.002175266,0.0002042929,0.0007358557,-0.03744605,-0.001132369,0.1273414,0.01080473,0.7090364,0.01019252,0.01019252,0,0.001019252,0.001019252,-0.4001038,0.006360124,3.107353,1002.117,1005.224,0.001535287,3.112578,8262.69,3.116076,37301.32,15.58632,0.1118004,0.01180039,0.5057971,0.4939967,-0.01180039,0.9988776,0.221512,333642.1,2048854,2048854,1,0.8371567,-0.01180039,0.09359445,0.09359445,0.4939967,0.5875911,0.01859036,20.28184,0.006137412,0.004327859,0,0.0005312069,0.0078768
1.002283,0.002744102,0.003497963,29038.63,0.003107354,1.535297e-06,7.409626e-07,2.949072e-06,1.140336e-05,0.0445924,1.002117,7.252595,0.007978,7.230404,0.04550943,0.003482841,0.0004454357,0.003193508,3.151528e-06,7.769897e-07,3.078296e-06,1.135406e-05,0.03156484,0.002175266,0.0002042929,0.0007358557,-0.03744601,-0.001132438,0.1273414,0.01080473,0.7090369,0.01019252,0.01019252,0,0.001019252,0.001019252,-0.4001035,0.006360124,3.107354,1002.117,1005.224,0.001535297,3.11258,8262.69,3.116078,37301.32,15.58632,0.1118004,0.01180039,0.5057971,0.4939967,-0.01180039,0.9988774,0.221512,333642.1,2048854,2048854,1,0.8371567,-0.01180039,0.09359445,0.09359445,0.4939967,0.5875911,0.01859036,20.28184,0.006137412,0.004327859,0,0.0005312069,0.0078768
1.003984,0.002748758,0.003503886,29038.63,0.003112785,1.540656e-06,7.422838e-07,2.954306e-06,1.142267e-05,0.04464607,1.00212,7.252596,0.007979251,7.230341,0.04550751,0.003690193,0.0004461612,0.003194155,3.157654e-06,8.185904e-07,3.24464e-06,1.203003e-05,0.03155444,0.002175707,0.0002043355,0.0007359966,-0.03744788,-0.001120714,0.1273333,0.01080404,0.7088222,0.0101946,0.0101946,0,0.00101946,0.00101946,-0.4001232,0.006361368,3.112785,1002.12,1005.233,0.001540656,3.118022,8262.695,3.121526,37301.32,15.58632,0.1118005,0.01180046,0.5058288,0.4940284,-0.01180046,0.9988775,0.2215121,333642,2048853,2048853,1,0.8371567,-0.01180046,0.0935945,0.0935945,0.4940284,0.5876229,0.01855945,20.28486,0.006137691,0.004335202,0,0.0005589508,0.007864249
