site,plot,site.plot,k_TSS,k_TP,k_f_OSS,k_f_SRP,k_OSS2ROP,k_SRP2PIP,k_ISS2PIP,k_shootM,shootM_sd,k_rootM,rootM_sd,k_BM2P_litter,k_BM2P_root,k_BM2P_shoot,k_BM2P_rootshoot,k_BM2P,sand,silt,clay,k_clay,k_f_fines,k_Ex_max,k_PSR,k_LOI,obs_TM_a,obs_IM_a,obs_OM_a,obs_TP_a,obs_IP_a,obs_OP_a,simdays,simyears,k_HRT,Z_a_actual,k_HRT_a,k_HRT_b,Z_a,k_DIP_E_O2,k_DIP_E_N2,IO_use_k_DIP_E,IO_Q_net,IO_HRT_power_model,est_Litter_gm2_mean,est_Litter_tp_gm2_mean,est_Litter_gm2_sd,est_Litter_tp_gm2_sd,obs_shootM_t49,obs_shootM_t92,obs_shootM_t458,street,street_abbrev1,street_abbrev2,id,sim_IM_deposition,sim_litterP_t365,sim_shootM_t49,sim_shootM_t92,sim_shootM_t458,sim_init_TP,sim_final_TP,sim_in_TP,sim_out_TP,sim_in_DIP,sim_out_DIP,sim_delta_TP,sim_delta_TP_yr,sim_TP_retention,sim_TP_retention_efficiency,sim_TP_retention_eff2,sim_TP_check,parsheet,sim_in_IM,sim_out_IM,IO_Hx,scenario,obs_IM_a_minus_ash,Csource,Cx,Hx,CxHx,assumptions,HRTx,sim_delta_DIP,sim_DIP_efficiency,DIP_change
Swamp Rd,4,OCSP.4,6.125,0.02799999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.00269396268391076,0.00154117320708231,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,TRUE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,5.991050983502646,0.22965548138349,239.0533551084302,288.4548764028659,339.9542810518299,36.26090854605418,36.31021712970097,0.07170017052206586,0.0192267741562966,0.02306352739988901,0.0192267741562966,0.04930858364679125,0.02465429182339562,0.05247339636576925,73.18447917724335,73.18447917724333,-0.003164812718978,pars_lcbp_stream_0p5xC_power,0.07170017052206586,0.0192267741562966,NA,stream_0p5xC_power,22.7324456086732,stream,Cx0.5,Hx1,Hx1 Cx0.5,100%trapping,pow,0.001918376621796206,16.63558733696076,16.63558733696076
Prindle Rd,0,LC.0,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,150.725081711143,93.711297504515,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.00165864220183486,0.00132735637724728,0.00104724113038905,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,TRUE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,6.215285818798293,0.159099822398936,224.82086568030095,290.78530630220337,410.51057330002834,24.99349025177655,25.301326928022345,0.6065392999352343,0.3079382779777494,0.2865650560737082,0.3079382779777494,0.30783667624579536,0.15391833812289768,0.29860102195748484,49.23028433431587,49.23028433431587,0.00923565428831052,pars_lcbp_stream_2xC_power,0.6065392999352343,0.3079382779777494,NA,stream_2xC_power,26.9191901942924,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,-0.010686610952020614,-7.458418760780018,-7.458418760780018
Prindle Rd,2,LC.2,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.00134371428571426,0.00102681434599156,0.00118526431585291,0.00121508035083845,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,TRUE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,7.672835563498666,0.233050976071042,406.1913794512589,428.5492227066289,263.53662638685864,26.80984713440076,27.076204783992836,0.4464868985116078,0.18544826959732175,0.20962928223360647,0.18544826959732175,0.26635764959207364,0.13317882479603682,0.26103862891428603,58.465014266818294,58.465014266818294,0.00531902067778761,pars_lcbp_stream_2xC_power,0.4464868985116078,0.18544826959732175,NA,stream_2xC_power,0,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,0.01209050631814236,11.535131150875147,11.535131150875147
Prindle Rd,4,LC.4,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.00128273942390656,15.484999999999973,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,TRUE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,5.721783264300029,0.186445179158849,299.4507267703269,319.03593534731067,214.0480551943272,25.494684440958466,25.68334005606999,0.31645907977028487,0.13446963880299623,0.14820698878718713,0.13446963880299623,0.18865561511152865,0.09432780755576432,0.18198944096728864,57.50804846534767,57.50804846534766,0.00666617414423997,pars_lcbp_stream_2xC_power,0.31645907977028487,0.13446963880299623,NA,stream_2xC_power,0,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,0.006868674992095453,9.269029818773657,9.269029818773657
Union St,0,OCD.0,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.00143808272341889,0.00137088800208802,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,TRUE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,127.26270504019703,0.2647884313648,383.29029543576473,415.0266774908374,307.2865833196057,33.17004239124319,33.934673006715116,1.0199254596956846,0.25866506952439366,0.253711472216485,0.25866506952439366,0.7646306154719227,0.38231530773596134,0.7612603901712909,74.63882609601964,74.63882609601964,0.0033702253006318,pars_lcbp_stream_2xC_power,1.0199254596956846,0.25866506952439366,NA,stream_2xC_power,180.2740347148414,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,-0.0024767986539543374,-1.9524530225743624,-1.9524530225743624
Union St,2,OCD.2,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.00232910659090909,0.00203713779778124,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097315,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.366082729999988,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,108.11390361859958,0.352675537541572,354.73810627239715,378.873680570556,261.65827055776043,48.338224001445894,48.936220284706366,0.7915115425436597,0.2110258036844228,0.1857712229617866,0.2110258036844228,0.5979962832604713,0.29899814163023564,0.5804857388592369,73.33888486246774,73.33888486246774,0.01751054440123434,pars_lcbp_stream_2xC_power,0.7915115425436597,0.2110258036844228,NA,stream_2xC_power,2.862113126998999,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,-0.0126272903613181,-13.594452531451063,-13.594452531451063
Union St,4,OCD.4,47.70833333333333,0.119,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.00125820192307689,0.0015570414507772,0.00140762168692705,0.00121419321114496,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352692,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,TRUE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,75.64903756340209,0.219174917453344,385.9007991070067,406.0103588503488,246.08983197628825,32.70074521355189,33.1336262402222,0.558448592697265,0.1339609748000274,0.14090065301345106,0.1339609748000274,0.4328810266703087,0.21644051333515435,0.4244876178972376,76.01194155526369,76.01194155526369,0.00839340877307109,pars_lcbp_stream_2xC_power,0.558448592697265,0.1339609748000274,NA,stream_2xC_power,1.4326566251907025,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,0.003469839106711836,4.925227857362149,4.925227857362149
Swamp Rd,0,OCSP.0,24.5,0.112,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.00211480073659261,0.00161830529161459,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.446903926702793,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,TRUE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,66.68891842530138,0.337524499051828,381.1322252742323,449.74572969885617,451.94592854202534,33.00877684687167,33.650037068733965,1.1557934994221626,0.5346726274928207,0.3678629877660505,0.5346726274928207,0.6412602218622965,0.32063011093114824,0.6211208719293418,53.73977896915586,53.73977896915585,0.02013934993295463,pars_lcbp_stream_2xC_power,1.1557934994221626,0.5346726274928207,NA,stream_2xC_power,32.283647597743496,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,-0.08340481986338513,-45.34558932926844,-45.34558932926844
Swamp Rd,2,OCSP.2,24.5,0.112,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.00337158064516128,0.00229827891747115,0.00149551557425682,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,TRUE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,63.25874584960184,0.271833473264435,305.67111839937513,377.10067193863574,449.9877936724369,44.58459211189371,45.12021352927303,1.0266786610837912,0.5115729218337132,0.3323425569200374,0.5115729218337132,0.5356214173793177,0.26781070868965884,0.5151057392500781,50.17205078620391,50.172050786203904,0.0205156781292396,pars_lcbp_stream_2xC_power,1.0266786610837912,0.5115729218337132,NA,stream_2xC_power,105.98114630467418,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,-0.08961518245683789,-53.92940542273048,-53.92940542273048
Swamp Rd,4,OCSP.4,24.5,0.112,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.00269396268391076,0.00154117320708231,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,TRUE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,23.96423514160415,0.229762103430913,239.0533551084302,288.4548764028659,342.26405294741795,36.26090854605418,36.47171514879793,0.28680068208826354,0.06440536130275437,0.09225410959955602,0.06440536130275437,0.21080660274374452,0.10540330137187226,0.22239532078550917,77.5435118097336,77.5435118097336,-0.01158871804176464,pars_lcbp_stream_2xC_power,0.28680068208826354,0.06440536130275437,NA,stream_2xC_power,22.7324456086732,stream,Cx2,Hx1,Hx1 Cx2,100%trapping,pow,0.013924374148400823,30.187000251461612,30.187000251461612
Prindle Rd,0,LC.0,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,150.725081711143,93.711297504515,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.00165864220183486,0.00132735637724728,0.00104724113038905,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,TRUE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,1.8495799258998888,0.158530613693718,224.3772368007731,289.63869576047847,404.6286461060185,24.99349025177655,24.96807287107782,0.1808993879468082,0.2122599040739626,0.08546757523578766,0.2122599040739626,-0.02541738069873034,-0.01270869034936517,-0.03136051612715437,-17.335888464352156,-17.335888464352145,0.00594313542842403,pars_lcbp_stream_0p5xC_pow_Hx,0.1808993879468082,0.2122599040739626,TRUE,stream_0p5xC_pow_Hx,26.9191901942924,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.06339616441908748,-148.35138178236684,-148.35138178236684
Prindle Rd,2,LC.2,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,386.903207558561,137.479152199727,974.783356019687,374.477282856358,755.17277486911,0.00134371428571426,0.00102681434599156,0.00118526431585291,0.00121508035083845,16.730000000000018,52.01999999999998,31.25,0.3125,0.8326999999999998,4.149553649786964,0.0858006252762118,0.1883375969585359,461.666666666666,35.8625091174314,425.804157549235,0.367765561069667,0.0957963234070333,0.271969237662633,NA,2,100,83.91616429,0.71,-3.5,0.3892857200000037,0.131826666666666,0.217345,TRUE,TRUE,TRUE,456.215242907155,0.172538323791271,134.205424064571,0.0507558203541006,616,565.333333333333,468.730596939066,Prindle Rd,PrRd,Pr,Pr2,2.2998245034978027,0.231819092560874,405.578615212944,427.7390553511871,259.074651770804,26.80984713440076,26.86892248901045,0.13398171536416795,0.07724817259373273,0.06290552067226605,0.07724817259373273,0.05907535460968916,0.02953767730484458,0.05673354277043524,42.34424273210047,42.34424273210048,0.00234181183925391,pars_lcbp_stream_0p5xC_pow_Hx,0.13398171536416795,0.07724817259373273,TRUE,stream_0p5xC_pow_Hx,0,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.007171325960733339,-22.800307140276328,-22.800307140276328
Prindle Rd,4,LC.4,1.75,0.035875,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,281.625443010268,70.672109987179,1223.05257538127,304.22925216218,952.897297297297,0.00133514062499997,0.00115744210526315,0.00124629136513156,0.00128273942390656,15.484999999999973,49.51500000000003,35,0.35,0.8451500000000003,3.858700771779686,0.06977935939270782,0.1529428865306386,446.037037037037,37.2992644212135,408.737772615823,0.330085903626654,0.0865960319645949,0.243489871662059,NA,2,100,83.99556818,0.71,-3.5,0.46868961000001264,0.191737777777777,0.265600111111111,TRUE,TRUE,TRUE,348.622324130009,0.17673643371412,19.2333307449722,0.00975046647627449,473.333333333333,434.666666666666,530.780739736627,Prindle Rd,PrRd,Pr,Pr4,1.7188341221990413,0.185587327082785,299.016928634699,318.46710507102443,211.09992924718512,25.494684440958466,25.54067806172904,0.09523131609423229,0.05195037941850698,0.04459959438298359,0.05195037941850698,0.04599362077057378,0.02299681038528689,0.04328093667572529,45.44821855963684,45.448218559636835,0.00271268409484849,pars_lcbp_stream_0p5xC_pow_Hx,0.09523131609423229,0.05195037941850698,TRUE,stream_0p5xC_pow_Hx,0,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.003675392517761694,-16.481730691093432,-16.481730691093432
Union St,0,OCD.0,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,354.012206655189,108.429491307935,1583.69628350651,619.961531509493,1147.873853211,0.00138203979238753,0.00149412565445026,0.00143808272341889,0.00137088800208802,6.44999999999996,78.55000000000004,15,0.15,0.9355000000000004,5.103527418687243,0.1262952221135821,0.30288495639071317,547.925925925925,213.696933915849,334.228992010076,1.25286250901663,0.700275821144989,0.552586687871641,NA,2,100,77.29694,5.8,-3.6,0,0.0260909166666666,0.0547148333333333,TRUE,TRUE,TRUE,342.862534024978,0.3584557979593,75.6734157132886,0.0791150152668373,636,450.666666666666,904.824856131649,Union St,UnSt,Un,Un0,37.716516332799074,0.26396488729445,383.16748985863546,414.5962470533989,302.69245336356965,33.17004239124319,33.345034606458356,0.3034164601382765,0.13067763842207716,0.07547633610339048,0.13067763842207716,0.17499221521516262,0.08749610760758131,0.17273882171619934,56.93126260766367,56.931262607663655,0.00225339349896328,pars_lcbp_stream_0p5xC_pow_Hx,0.3034164601382765,0.13067763842207716,TRUE,stream_0p5xC_pow_Hx,180.2740347148414,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.02760065115934334,-73.13723104294536,-73.13723104294536
Union St,2,OCD.2,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,333.211767392559,122.46737593604402,2007.93175659104,1432.08641928521,1140.97736625514,0.00206538818181819,0.002592825,0.00232910659090909,0.00203713779778124,6.255000000000025,83.74499999999998,10,0.1,0.9374499999999998,5.196789836398223,0.1206313090294518,0.18659215532097315,506,48.6019210245445,457.398078975455,0.715412500125398,0.316935833078845,0.398476667046552,NA,2,100,77.66302273,5.8,-3.6,0.366082729999988,0.0188066666666666,0.06557,TRUE,TRUE,TRUE,338.027632043759,0.244286583772041,55.6375603928744,0.040208279647465,369.333333333333,453.333333333333,624.040742995328,Union St,UnSt,Un,Un2,32.25394028860319,0.351809179078736,354.6607594937469,378.7853512177597,258.8483854044348,48.338224001445894,48.492397849763506,0.23665331660375344,0.08981354020915999,0.05554356908322298,0.08981354020915999,0.15417384831761183,0.07708692415880591,0.14683977639459345,62.04847601627253,62.04847601627253,0.00733407192301838,pars_lcbp_stream_0p5xC_pow_Hx,0.23665331660375344,0.08981354020915999,TRUE,stream_0p5xC_pow_Hx,2.862113126998999,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.017134985562968507,-61.699260043208696,-61.699260043208696
Union St,4,OCD.4,11.927083333333332,0.02975,0.23310810810810811,0.2587269102990033,0.001,0.6226967541715571,8.99848780395894e-4,369.424229098895,153.56065391367002,1387.69426822105,444.640026548937,540.718918918918,0.00125820192307689,0.0015570414507772,0.00140762168692705,0.00121419321114496,15.989999999999965,75.26000000000003,8.75,0.0875,0.8401000000000003,5.001352208575525,0.09233054552352692,0.17654644294310856,243.074074074074,23.4000582114528,219.674015862621,0.22410797496054,0.0781563808908914,0.145951594069649,NA,2,100,77.82101905,5.8,-3.6,0.5240790499999974,0.0229639166666666,0.0601306666666666,TRUE,TRUE,TRUE,405.506307033635,0.183777432466555,96.5661467624383,0.0437642478239369,809.333333333333,488,802.634036628523,Union St,UnSt,Un,Un4,22.601398938895727,0.218767145193697,385.9007991070067,406.0103588503488,243.82570729334705,32.70074521355189,32.82316905305978,0.16691962319738857,0.04739234151331908,0.04211503837027474,0.04739234151331908,0.12242383950788847,0.06121191975394424,0.11952728168406948,71.60768721765211,71.60768721765211,0.002896557823819,pars_lcbp_stream_0p5xC_pow_Hx,0.16691962319738857,0.04739234151331908,TRUE,stream_0p5xC_pow_Hx,1.4326566251907025,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.0026386515715221687,-12.530685824494265,-12.530685824494265
Swamp Rd,0,OCSP.0,6.125,0.02799999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,302.235611594258,73.013113489712,1064.50872301703,164.5863743358,1421.03517587939,0.00148665566037735,0.00274294581280788,0.00211480073659261,0.00161830529161459,1.454999999999984,87.29500000000002,11.25,0.1125,0.9854500000000002,3.446903926702793,0.1664318278220391,0.29914264435717103,544.851851851851,78.8807570753897,465.971094776462,1.68142067364895,1.03113392874902,0.65028674489993,NA,2,100,75.09847021,1.1,-2.3,0,0.11172225,0.22923775,TRUE,TRUE,TRUE,331.519963640025,0.474308185422424,61.1163465620979,0.087439631445522,446.666666666666,438.666666666666,712.353430434621,Swamp Rd,SwRd,Sw,Sw0,19.824385628799064,0.337307823206467,381.1322252742323,449.74572969885617,443.90674789573706,33.00877684687167,33.027641279611174,0.34432409898279287,0.3385510088025799,0.10959059025248802,0.3385510088025799,0.01886443273950533,0.00943221636975266,0.00577309018021299,1.6766442422322274,1.676644242232228,0.01309134255929234,pars_lcbp_stream_0p5xC_pow_Hx,0.34432409898279287,0.3385510088025799,TRUE,stream_0p5xC_pow_Hx,32.283647597743496,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.11448020927504593,-208.92342857410043,-208.92342857410043
Swamp Rd,2,OCSP.2,6.125,0.02799999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,222.641331127841,87.606748122412,845.857585965251,435.438931442654,1675.10606060606,0.00122497718978101,0.00337158064516128,0.00229827891747115,0.00149551557425682,2.9650000000000176,82.03499999999998,15,0.15,0.9703499999999998,4.136546835350299,0.18547916017340912,0.20397912128676132,584.814814814814,149.511479805596,435.303335009218,1.37967071988874,0.763014012062876,0.616656707825864,NA,2,100,75.18614762,1.1,-2.3,0.08767740999999774,0.157933333333333,0.408546,TRUE,TRUE,TRUE,234.874467092758,0.324222941632721,65.3143130076407,0.090160497035612,194.666666666666,294.666666666666,606.063089900364,Swamp Rd,SwRd,Sw,Sw2,18.927777211800276,0.271693604576765,305.67111839937513,377.10067193863574,445.0016122565118,44.58459211189371,44.57381282980465,0.3072535057236428,0.3289578943088035,0.09945995722463637,0.3289578943088035,-0.01077928208906087,-0.00538964104453043,-0.02170438858516071,-7.06400030621053,-7.064000306210527,0.01092510649609984,pars_lcbp_stream_0p5xC_pow_Hx,0.3072535057236428,0.3289578943088035,TRUE,stream_0p5xC_pow_Hx,105.98114630467418,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,-0.11474896854208358,-230.74405367562355,-230.74405367562355
Swamp Rd,4,OCSP.4,6.125,0.02799999999999999,0.5441176470588236,0.2773542635658915,0.001,1.4192113250241647,9.383718100787632e-4,184.218894527124,47.05377199815902,505.249639402518,277.930990779603,1086.76239669421,0.00112845598006643,0.0042594693877551,0.00269396268391076,0.00154117320708231,24.085000000000036,68.41499999999996,7.5,0.075,0.7591499999999997,3.775993712508853,0.13297581035271647,0.1731102200487646,278.814814814814,46.0126609910497,232.802153823765,0.398397047695111,0.126733907565323,0.271663140129787,NA,2,100,76.17881,1.1,-2.3,1.0803397899999965,0.022903,0.145474909090909,TRUE,TRUE,TRUE,222.745139812483,0.142453723309971,36.4643245796891,0.0233202789911956,29.3333333333333,305.333333333333,337.773333333333,Swamp Rd,SwRd,Sw,Sw4,7.1834177177006495,0.229666975689901,239.0533551084302,288.4548764028659,340.10633322874503,36.26090854605418,36.320709581987686,0.08593897440968211,0.02240522532899667,0.02764367053222115,0.02240522532899667,0.0598010359335035,0.02990051796675175,0.06353374908068543,73.92891236729439,73.92891236729439,-0.00373271314718193,pars_lcbp_stream_0p5xC_pow_Hx,0.08593897440968211,0.02240522532899667,TRUE,stream_0p5xC_pow_Hx,22.7324456086732,stream,Cx0.5,Hx1.2,Hx1.2 Cx0.5,100%trapping,pow,0.00261922260161224,18.949890164255166,18.949890164255166
Prindle Rd,0,LC.0,7,0.1435,0.6578947368421058,0.4048979591836735,0.001,0.8986323989222718,0.00214853237446707,150.725081711143,93.711297504515,1646.41692839786,353.267919377839,1553.74431818181,9.96070552659719e-4,0.00165864220183486,0.00132735637724728,0.00104724113038905,37.29999999999997,51.45000000000003,11.25,0.1125,0.6270000000000003,3.36386359246735,0.12147797442676464,0.2397294933393994,313.148148148148,52.9400045537338,260.208143594414,0.960115662843554,0.291514199827499,0.668601463016054,NA,2,100,83.52687857,0.71,-3.5,0,0.0824854411111111,0.291137111111111,TRUE,TRUE,TRUE,183.590197584565,0.289284459920396,88.8783299316962,0.140046255253222,60,309.333333333333,227.925442576573,Prindle Rd,PrRd,Pr,Pr0,7.398206980200484,0.158980010080373,224.6349840884648,290.4392177526376,410.9214697607576,24.99349025177655,25.355091543530285,0.7235975517872328,0.37303760198243474,0.34187030094315046,0.37303760198243474,0.3616012917537361,0.1808006458768681,0.3505599498047981,48.44681258787302,48.446812587873026,0.01104134194893802,pars_lcbp_stream_2xC_pow_Hx,0.7235975517872328,0.37303760198243474,TRUE,stream_2xC_pow_Hx,26.9191901942924,stream,Cx2,Hx1.2,Hx1.2 Cx2,100%trapping,pow,-0.01558365051964214,-9.116703309208214,-9.116703309208214
